,temperature,wind,time
2016-04-27 22:00:00,9.4,-0.6,7:51 AM
2016-04-27 23:00:00,10.0,0.0,8:51 AM
2016-04-28 00:00:00,11.1,-0.6,9:51 AM
2016-04-28 01:00:00,12.2,-1.1,10:51 AM
2016-04-28 02:00:00,12.8,-4.4,11:51 AM
2016-04-28 03:00:00,13.9,-6.1,12:51 PM
2016-04-28 04:00:00,13.3,0.6,1:51 PM
2016-04-28 05:00:00,13.9,1.1,2:51 PM
2016-04-28 06:00:00,12.8,1.1,3:51 PM
2016-04-28 07:00:00,12.2,1.7,4:51 PM
2016-04-28 08:00:00,11.1,1.7,5:51 PM
2016-04-28 09:00:00,11.1,2.2,6:51 PM
2016-04-28 10:00:00,8.3,4.4,7:51 PM
2016-04-28 11:00:00,8.9,2.2,8:51 PM
2016-04-28 12:00:00,9.4,2.2,9:51 PM
2016-04-28 13:00:00,7.8,6.2,10:51 PM
2016-04-28 14:00:00,7.2,5.5,11:51 PM
2016-04-28 15:00:00,8.3,2.2,12:51 AM
2016-04-28 16:00:00,8.9,3.9,1:51 AM
2016-04-28 17:00:00,8.9,3.3,2:51 AM
2016-04-28 18:00:00,8.3,2.2,3:51 AM
2016-04-28 19:00:00,8.3,2.8,4:51 AM
2016-04-28 20:00:00,8.3,2.8,5:51 AM
2016-04-28 21:00:00,8.9,2.8,6:51 AM
2016-04-28 22:00:00,9.4,3.3,7:51 AM
2016-04-28 23:00:00,10.6,2.8,8:51 AM
2016-04-29 00:00:00,11.7,1.7,9:51 AM
2016-04-29 01:00:00,13.3,2.8,10:51 AM
2016-04-29 02:00:00,15.6,2.2,11:51 AM
2016-04-29 03:00:00,16.7,2.2,12:51 PM
2016-04-29 04:00:00,16.7,3.3,1:51 PM
2016-04-29 05:00:00,16.7,0.6,2:51 PM
2016-04-29 06:00:00,17.8,-1.1,3:51 PM
2016-04-29 07:00:00,16.1,0.0,4:51 PM
2016-04-29 08:00:00,13.9,0.0,5:51 PM
2016-04-29 09:00:00,12.8,-0.6,6:51 PM
2016-04-29 10:00:00,11.7,0.6,7:51 PM
2016-04-29 11:00:00,11.1,1.7,8:51 PM
2016-04-29 12:00:00,10.6,2.2,9:51 PM
2016-04-29 13:00:00,10.0,2.8,10:51 PM
2016-04-29 14:00:00,10.0,2.2,11:51 PM
2016-04-29 15:00:00,10.0,0.0,12:51 AM
2016-04-29 16:00:00,10.0,2.8,1:51 AM
2016-04-29 17:00:00,10.0,0.6,2:51 AM
2016-04-29 18:00:00,10.0,0.0,3:51 AM
2016-04-29 19:00:00,10.0,1.1,4:51 AM
2016-04-29 20:00:00,10.0,2.2,5:51 AM
2016-04-29 21:00:00,10.0,2.8,6:51 AM
2016-04-29 22:00:00,9.4,2.2,7:51 AM
2016-04-29 23:00:00,8.9,5.0,8:51 AM
2016-04-30 00:00:00,8.3,6.1,9:51 AM
2016-04-30 01:00:00,9.0,6.0,10:48 AM
2016-04-30 02:00:00,8.9,5.6,11:16 AM
2016-04-30 03:00:00,8.3,6.1,12:51 PM
2016-04-30 04:00:00,8.3,5.6,1:25 PM
2016-04-30 05:00:00,8.9,6.1,2:04 PM
2016-04-30 06:00:00,9.4,5.0,3:51 PM
2016-04-30 07:00:00,8.9,6.1,4:51 PM
2016-04-30 08:00:00,9.0,7.0,5:49 PM
2016-04-30 09:00:00,8.9,7.2,6:09 PM
2016-04-30 10:00:00,8.3,7.2,7:15 PM
2016-04-30 11:00:00,7.2,4.5,8:51 PM
2016-04-30 12:00:00,7.2,5.1,9:51 PM
2016-04-30 13:00:00,7.2,5.5,10:51 PM
2016-04-30 14:00:00,7.8,6.7,11:51 PM
2016-04-30 15:00:00,7.8,6.2,12:51 AM
2016-04-30 16:00:00,7.2,5.9,1:51 AM
2016-04-30 17:00:00,7.2,6.1,2:51 AM
2016-04-30 18:00:00,7.2,6.1,3:03 AM
2016-04-30 19:00:00,7.8,6.2,4:11 AM
2016-04-30 20:00:00,7.8,6.6,5:51 AM
2016-04-30 21:00:00,7.8,6.1,6:11 AM
2016-04-30 22:00:00,8.3,6.7,7:51 AM
2016-04-30 23:00:00,8.9,7.2,8:23 AM
2016-05-01 00:00:00,9.4,7.2,9:08 AM
2016-05-01 01:00:00,10.0,8.3,10:21 AM
2016-05-01 02:00:00,10.6,7.8,11:11 AM
2016-05-01 03:00:00,11.7,8.9,12:51 PM
2016-05-01 04:00:00,12.8,8.9,1:51 PM
2016-05-01 05:00:00,13.9,8.9,2:36 PM
2016-05-01 06:00:00,13.9,9.4,3:36 PM
2016-05-01 07:00:00,15.0,9.4,4:16 PM
2016-05-01 08:00:00,15.0,10.0,5:51 PM
2016-05-01 09:00:00,15.0,10.0,6:08 PM
2016-05-01 10:00:00,14.4,10.6,7:51 PM
2016-05-01 11:00:00,13.3,10.6,8:51 PM
2016-05-01 12:00:00,13.9,10.6,9:51 PM
2016-05-01 13:00:00,13.9,10.6,10:51 PM
2016-05-01 14:00:00,13.9,11.1,11:51 PM
2016-05-01 15:00:00,12.8,11.7,12:51 AM
2016-05-01 16:00:00,12.8,11.7,1:18 AM
2016-05-01 17:00:00,12.2,11.1,2:11 AM
2016-05-01 18:00:00,11.7,10.6,3:12 AM
2016-05-01 19:00:00,11.7,10.6,4:23 AM
2016-05-01 20:00:00,11.1,10.6,5:19 AM
2016-05-01 21:00:00,10.6,10.0,6:05 AM
2016-05-01 22:00:00,11.1,10.0,7:37 AM
2016-05-01 23:00:00,11.1,10.0,8:51 AM
2016-05-02 00:00:00,11.1,9.4,9:51 AM
2016-05-02 01:00:00,11.1,9.4,10:06 AM
2016-05-02 02:00:00,11.1,9.4,11:10 AM
2016-05-02 03:00:00,11.1,9.4,12:51 PM
2016-05-02 04:00:00,10.6,8.9,1:51 PM
2016-05-02 05:00:00,11.1,9.4,2:51 PM
2016-05-02 06:00:00,11.7,8.9,3:26 PM
2016-05-02 07:00:00,12.2,8.9,4:51 PM
2016-05-02 08:00:00,12.2,8.9,5:51 PM
2016-05-02 09:00:00,12.2,8.9,6:04 PM
2016-05-02 10:00:00,11.7,10.0,7:34 PM
2016-05-02 11:00:00,11.1,9.4,8:43 PM
2016-05-02 12:00:00,11.7,9.4,9:15 PM
2016-05-02 13:00:00,11.1,9.4,10:51 PM
2016-05-02 14:00:00,11.1,9.4,11:51 PM
2016-05-02 15:00:00,10.6,8.9,12:51 AM
2016-05-02 16:00:00,10.6,8.9,1:26 AM
2016-05-02 17:00:00,10.0,8.9,2:08 AM
2016-05-02 18:00:00,10.0,8.3,3:51 AM
2016-05-02 19:00:00,10.0,7.8,4:13 AM
2016-05-02 20:00:00,10.0,6.7,5:51 AM
2016-05-02 21:00:00,9.4,6.7,6:42 AM
2016-05-02 22:00:00,9.4,7.2,7:37 AM
2016-05-02 23:00:00,10.6,6.7,8:51 AM
2016-05-03 00:00:00,10.6,6.1,9:51 AM
2016-05-03 01:00:00,10.6,6.1,10:51 AM
2016-05-03 02:00:00,10.0,6.7,11:12 AM
2016-05-03 03:00:00,10.0,6.7,12:51 PM
2016-05-03 04:00:00,10.0,6.7,1:51 PM
2016-05-03 05:00:00,9.4,6.7,2:51 PM
2016-05-03 06:00:00,10.0,6.1,3:37 PM
2016-05-03 07:00:00,10.0,7.2,4:41 PM
2016-05-03 08:00:00,10.0,7.8,5:38 PM
2016-05-03 09:00:00,10.0,7.8,6:18 PM
2016-05-03 10:00:00,10.0,8.0,7:48 PM
2016-05-03 11:00:00,10.0,6.7,8:51 PM
2016-05-03 12:00:00,10.0,5.6,9:51 PM
2016-05-03 13:00:00,9.4,5.0,10:51 PM
2016-05-03 14:00:00,9.4,5.0,11:51 PM
2016-05-03 15:00:00,9.4,5.0,12:51 AM
2016-05-03 16:00:00,8.9,5.0,1:51 AM
2016-05-03 17:00:00,8.9,5.6,2:51 AM
2016-05-03 18:00:00,8.9,5.6,3:16 AM
2016-05-03 19:00:00,8.3,5.6,4:13 AM
2016-05-03 20:00:00,8.3,5.6,5:35 AM
2016-05-03 21:00:00,8.3,6.1,6:51 AM
2016-05-03 22:00:00,8.9,5.0,7:51 AM
2016-05-03 23:00:00,8.9,5.0,8:26 AM
2016-05-04 00:00:00,10.0,5.6,9:51 AM
2016-05-04 01:00:00,10.6,5.0,10:51 AM
2016-05-04 02:00:00,11.1,5.0,11:51 AM
2016-05-04 03:00:00,12.2,5.6,12:51 PM
2016-05-04 04:00:00,12.2,5.6,1:51 PM
2016-05-04 05:00:00,13.3,5.6,2:31 PM
2016-05-04 06:00:00,13.3,5.6,3:51 PM
2016-05-04 07:00:00,13.3,5.6,4:51 PM
2016-05-04 08:00:00,13.3,5.6,5:51 PM
2016-05-04 09:00:00,13.3,5.6,6:51 PM
2016-05-04 10:00:00,12.8,5.6,7:20 PM
2016-05-04 11:00:00,12.2,6.1,8:51 PM
2016-05-04 12:00:00,12.2,6.1,9:18 PM
2016-05-04 13:00:00,12.2,6.1,10:51 PM
2016-05-04 14:00:00,11.7,6.1,11:51 PM
2016-05-04 15:00:00,11.1,6.1,12:51 AM
2016-05-04 16:00:00,11.1,5.6,1:51 AM
2016-05-04 17:00:00,10.0,6.1,2:51 AM
2016-05-04 18:00:00,10.0,6.7,3:25 AM
2016-05-04 19:00:00,8.9,7.2,4:51 AM
2016-05-04 20:00:00,9.4,7.2,5:26 AM
2016-05-04 21:00:00,8.9,7.2,6:35 AM
2016-05-04 22:00:00,9.0,7.0,7:49 AM
2016-05-04 23:00:00,8.9,7.2,8:09 AM
2016-05-05 00:00:00,9.4,7.2,9:10 AM
2016-05-05 01:00:00,8.9,7.2,10:05 AM
2016-05-05 02:00:00,8.9,7.2,11:01 AM
2016-05-05 03:00:00,9.4,7.8,12:38 PM
2016-05-05 04:00:00,10.0,7.8,1:07 PM
2016-05-05 05:00:00,11.1,8.9,2:41 PM
2016-05-05 06:00:00,11.7,8.9,3:51 PM
2016-05-05 07:00:00,11.7,8.3,4:51 PM
2016-05-05 08:00:00,11.7,8.9,5:51 PM
2016-05-05 09:00:00,11.1,8.9,6:02 PM
2016-05-05 10:00:00,10.6,8.3,7:51 PM
2016-05-05 11:00:00,10.0,8.3,8:51 PM
2016-05-05 12:00:00,10.0,7.8,9:51 PM
2016-05-05 13:00:00,10.0,7.8,10:51 PM
2016-05-05 14:00:00,10.0,7.8,11:51 PM
2016-05-05 15:00:00,10.0,7.8,12:37 AM
2016-05-05 16:00:00,10.0,8.3,1:51 AM
2016-05-05 17:00:00,9.4,8.3,2:16 AM
2016-05-05 18:00:00,9.4,7.8,3:06 AM
2016-05-05 19:00:00,9.4,7.8,4:00 AM
2016-05-05 20:00:00,8.9,7.8,5:51 AM
2016-05-05 21:00:00,9.4,7.8,6:51 AM
2016-05-05 22:00:00,9.4,8.3,7:51 AM
2016-05-05 23:00:00,10.0,8.3,8:03 AM
2016-05-06 00:00:00,10.6,8.3,9:51 AM
2016-05-06 01:00:00,11.1,7.8,10:51 AM
2016-05-06 02:00:00,11.7,8.3,11:30 AM
2016-05-06 03:00:00,13.3,8.9,12:51 PM
2016-05-06 04:00:00,12.8,8.3,1:51 PM
2016-05-06 05:00:00,13.9,8.3,2:51 PM
2016-05-06 06:00:00,13.9,8.3,3:00 PM
2016-05-06 07:00:00,13.9,8.3,4:36 PM
2016-05-06 08:00:00,14.4,8.3,5:51 PM
2016-05-06 09:00:00,15.0,8.9,6:39 PM
2016-05-06 10:00:00,13.9,8.9,7:23 PM
2016-05-06 11:00:00,12.8,8.3,8:24 PM
2016-05-06 12:00:00,11.1,8.3,9:51 PM
2016-05-06 13:00:00,11.1,8.3,10:51 PM
2016-05-06 14:00:00,11.1,8.3,11:06 PM
2016-05-06 15:00:00,10.6,7.8,12:51 AM
2016-05-06 16:00:00,11.1,7.8,1:51 AM
2016-05-06 17:00:00,10.0,7.8,2:51 AM
2016-05-06 18:00:00,10.0,7.8,3:51 AM
2016-05-06 19:00:00,10.0,7.8,4:51 AM
2016-05-06 20:00:00,10.6,8.3,5:51 AM
2016-05-06 21:00:00,11.1,8.3,6:51 AM
2016-05-06 22:00:00,10.0,8.3,7:17 AM
2016-05-06 23:00:00,10.6,9.4,8:29 AM
2016-05-07 00:00:00,11.1,9.4,9:35 AM
2016-05-07 01:00:00,12.8,10.6,10:34 AM
2016-05-07 02:00:00,14.4,10.6,11:22 AM
2016-05-07 03:00:00,16.7,10.6,12:10 PM
2016-05-07 04:00:00,18.3,1.7,1:51 PM
2016-05-07 05:00:00,17.8,-2.2,2:51 PM
2016-05-07 06:00:00,17.8,-2.2,3:51 PM
2016-05-07 07:00:00,17.8,-3.9,4:51 PM
2016-05-07 08:00:00,17.8,-3.9,5:51 PM
2016-05-07 09:00:00,17.2,-3.3,6:51 PM
2016-05-07 10:00:00,16.1,-2.2,7:51 PM
2016-05-07 11:00:00,15.0,-2.2,8:51 PM
2016-05-07 12:00:00,13.9,-1.1,9:51 PM
2016-05-07 13:00:00,14.4,-1.7,10:51 PM
2016-05-07 14:00:00,13.9,-0.6,11:51 PM
2016-05-07 15:00:00,12.8,-0.6,12:51 AM
2016-05-07 16:00:00,12.2,-0.6,1:51 AM
2016-05-07 17:00:00,12.2,-0.6,2:51 AM
2016-05-07 18:00:00,11.1,0.0,3:51 AM
2016-05-07 19:00:00,12.2,0.0,4:51 AM
2016-05-07 20:00:00,12.8,0.0,5:51 AM
2016-05-07 21:00:00,12.8,0.6,6:51 AM
2016-05-07 22:00:00,13.3,2.2,7:51 AM
2016-05-07 23:00:00,14.4,0.6,8:51 AM
2016-05-08 00:00:00,16.7,1.7,9:51 AM
2016-05-08 01:00:00,19.4,1.7,10:51 AM
2016-05-08 02:00:00,21.1,1.7,11:51 AM
2016-05-08 03:00:00,21.7,1.1,12:51 PM
2016-05-08 04:00:00,21.7,1.1,1:51 PM
2016-05-08 05:00:00,22.2,2.2,2:51 PM
2016-05-08 06:00:00,21.7,2.2,3:51 PM
2016-05-08 07:00:00,21.7,1.7,4:51 PM
2016-05-08 08:00:00,21.1,3.3,5:51 PM
2016-05-08 09:00:00,20.0,3.3,6:51 PM
2016-05-08 10:00:00,18.9,4.4,7:51 PM
2016-05-08 11:00:00,18.3,3.9,8:51 PM
2016-05-08 12:00:00,17.8,4.4,9:51 PM
2016-05-08 13:00:00,16.7,2.8,10:51 PM
2016-05-08 14:00:00,15.0,-1.7,11:51 PM
2016-05-08 15:00:00,13.3,-2.2,12:51 AM
2016-05-08 16:00:00,12.2,-3.3,1:51 AM
2016-05-08 17:00:00,11.7,-5.0,2:51 AM
2016-05-08 18:00:00,10.6,-5.0,3:51 AM
2016-05-08 19:00:00,10.6,-5.6,4:51 AM
2016-05-08 20:00:00,10.6,-4.4,5:51 AM
2016-05-08 21:00:00,10.6,-3.9,6:51 AM
2016-05-08 22:00:00,11.7,-3.9,7:51 AM
2016-05-08 23:00:00,12.8,-2.8,8:51 AM
2016-05-09 00:00:00,13.9,-2.8,9:51 AM
2016-05-09 01:00:00,15.0,-5.6,10:51 AM
2016-05-09 02:00:00,16.1,-4.4,11:51 AM
2016-05-09 03:00:00,16.7,-2.2,12:51 PM
2016-05-09 04:00:00,16.7,-1.1,1:51 PM
2016-05-09 05:00:00,15.0,-1.1,2:51 PM
2016-05-09 06:00:00,15.0,-0.6,3:51 PM
2016-05-09 07:00:00,15.6,-2.2,4:51 PM
2016-05-09 08:00:00,15.6,-0.6,5:51 PM
2016-05-09 09:00:00,15.0,1.7,6:51 PM
2016-05-09 10:00:00,14.4,3.3,7:51 PM
2016-05-09 11:00:00,14.4,4.4,8:51 PM
2016-05-09 12:00:00,13.9,6.1,9:51 PM
2016-05-09 13:00:00,13.9,6.1,10:51 PM
2016-05-09 14:00:00,13.3,6.1,11:51 PM
2016-05-09 15:00:00,12.8,6.1,12:51 AM
2016-05-09 16:00:00,11.7,6.1,1:51 AM
2016-05-09 17:00:00,11.1,6.1,2:51 AM
2016-05-09 18:00:00,11.1,5.6,3:51 AM
2016-05-09 19:00:00,10.6,5.6,4:51 AM
2016-05-09 20:00:00,10.0,5.6,5:51 AM
2016-05-09 21:00:00,11.7,5.0,6:51 AM
2016-05-09 22:00:00,14.4,3.9,7:51 AM
2016-05-09 23:00:00,16.7,3.3,8:51 AM
2016-05-10 00:00:00,17.8,2.8,9:51 AM
2016-05-10 01:00:00,19.4,1.7,10:51 AM
2016-05-10 02:00:00,22.2,1.1,11:51 AM
2016-05-10 03:00:00,23.3,0.0,12:51 PM
2016-05-10 04:00:00,23.3,0.0,1:51 PM
2016-05-10 05:00:00,23.3,0.0,2:51 PM
2016-05-10 06:00:00,23.3,1.7,3:51 PM
2016-05-10 07:00:00,23.3,2.8,4:51 PM
2016-05-10 08:00:00,22.2,3.9,5:51 PM
2016-05-10 09:00:00,21.7,2.2,6:51 PM
2016-05-10 10:00:00,20.0,2.8,7:51 PM
2016-05-10 11:00:00,20.0,6.7,8:51 PM
2016-05-10 12:00:00,19.4,7.8,9:51 PM
2016-05-10 13:00:00,18.3,7.2,10:51 PM
2016-05-10 14:00:00,17.8,7.2,11:51 PM
2016-05-10 15:00:00,17.2,7.2,12:51 AM
2016-05-10 16:00:00,16.1,7.8,1:51 AM
2016-05-10 17:00:00,16.7,7.2,2:51 AM
2016-05-10 18:00:00,15.0,8.3,3:51 AM
2016-05-10 19:00:00,15.0,7.8,4:51 AM
2016-05-10 20:00:00,13.9,7.8,5:51 AM
2016-05-10 21:00:00,14.4,8.3,6:51 AM
2016-05-10 22:00:00,17.2,3.9,7:51 AM
2016-05-10 23:00:00,18.3,-0.6,8:51 AM
2016-05-11 00:00:00,19.4,0.6,9:51 AM
2016-05-11 01:00:00,20.6,0.6,10:51 AM
2016-05-11 02:00:00,23.3,2.8,11:51 AM
2016-05-11 03:00:00,25.0,1.7,12:51 PM
2016-05-11 04:00:00,26.1,1.7,1:51 PM
2016-05-11 05:00:00,23.3,3.9,4:51 PM
2016-05-11 06:00:00,23.3,3.9,5:51 PM
2016-05-11 07:00:00,22.2,3.9,6:51 PM
2016-05-11 08:00:00,18.9,4.4,7:51 PM
2016-05-11 09:00:00,16.2,8.8,8:51 PM
2016-05-11 10:00:00,15.2,10.0,9:51 PM
2016-05-11 11:00:00,15.0,10.2,10:51 PM
2016-05-11 12:00:00,14.7,10.1,11:51 PM
2016-05-11 13:00:00,14.4,9.4,12:59 AM
2016-05-11 14:00:00,14.0,10.0,2:00 AM
2016-05-11 15:00:00,14.4,10.6,3:59 AM
2016-05-11 16:00:00,14.4,11.1,4:59 AM
2016-05-11 17:00:00,15.0,11.7,5:50 AM
2016-05-11 18:00:00,15.6,11.7,6:58 AM
2016-05-11 19:00:00,17.1,12.4,7:53 AM
2016-05-11 20:00:00,17.5,13.7,8:53 AM
2016-05-11 21:00:00,18.3,13.9,9:52 AM
2016-05-11 22:00:00,17.3,13.6,10:52 AM
2016-05-11 23:00:00,17.6,13.6,11:57 AM
2016-05-12 00:00:00,17.4,13.7,12:52 PM
2016-05-12 01:00:00,17.4,13.4,1:54 PM
2016-05-12 02:00:00,16.6,14.1,2:54 PM
2016-05-12 03:00:00,16.1,14.9,3:54 PM
2016-05-12 04:00:00,16.1,15.1,4:54 PM
2016-05-12 05:00:00,16.4,15.9,5:54 PM
2016-05-12 06:00:00,17.5,17.0,7:54 PM
2016-05-12 07:00:00,17.2,16.9,8:54 PM
2016-05-12 08:00:00,17.0,16.6,9:54 PM
2016-05-12 09:00:00,15.5,15.5,12:52 AM
2016-05-12 10:00:00,15.0,15.0,1:52 AM
2016-05-12 11:00:00,14.0,14.0,2:58 AM
2016-05-12 12:00:00,13.9,13.5,3:55 AM
2016-05-12 13:00:00,13.5,12.9,4:55 AM
2016-05-12 14:00:00,15.0,11.0,5:55 AM
2016-05-12 15:00:00,16.0,13.0,6:55 AM
2016-05-12 16:00:00,18.0,12.3,7:55 AM
2016-05-12 17:00:00,18.6,12.0,8:55 AM
2016-05-12 18:00:00,21.0,10.0,9:55 AM
2016-05-12 19:00:00,22.0,10.0,1:54 PM
2016-05-12 20:00:00,20.0,12.0,2:54 PM
2016-05-12 21:00:00,19.0,13.0,3:54 PM
2016-05-12 22:00:00,21.0,12.0,4:54 PM
2016-05-12 23:00:00,21.0,6.0,5:54 PM
2016-05-13 00:00:00,18.0,11.0,6:54 PM
2016-05-13 01:00:00,17.0,8.0,7:54 PM
2016-05-13 02:00:00,16.0,12.0,8:54 PM
2016-05-13 03:00:00,16.0,12.0,9:54 PM
2016-05-13 04:00:00,15.0,8.0,12:54 AM
2016-05-13 05:00:00,13.0,5.0,1:54 AM
2016-05-13 06:00:00,12.0,3.0,2:58 AM
2016-05-13 07:00:00,11.0,2.0,3:54 AM
2016-05-13 08:00:00,10.0,1.0,4:54 AM
2016-05-13 09:00:00,10.2,1.3,6:54 AM
2016-05-13 10:00:00,11.1,2.0,7:54 AM
2016-05-13 11:00:00,12.2,1.7,8:55 AM
2016-05-13 12:00:00,12.7,1.5,9:55 AM
2016-05-13 13:00:00,14.0,1.3,10:55 AM
2016-05-13 14:00:00,12.2,2.6,11:55 AM
2016-05-13 15:00:00,11.8,1.9,12:55 PM
2016-05-13 16:00:00,13.0,1.0,1:55 PM
2016-05-13 17:00:00,13.0,-2.0,2:54 PM
2016-05-13 18:00:00,13.0,-1.0,3:54 PM
2016-05-13 19:00:00,13.0,0.0,4:54 PM
2016-05-13 20:00:00,12.0,0.0,5:54 PM
2016-05-13 21:00:00,12.0,0.0,6:54 PM
2016-05-13 22:00:00,10.0,1.0,7:54 PM
2016-05-13 23:00:00,10.0,0.0,8:54 PM
2016-05-14 00:00:00,9.0,0.0,9:54 PM
2016-05-14 01:00:00,8.0,0.0,10:54 PM
2016-05-14 02:00:00,8.0,0.0,11:54 PM
2016-05-14 03:00:00,8.0,-1.0,12:56 AM
2016-05-14 04:00:00,7.0,-3.0,1:58 AM
2016-05-14 05:00:00,7.0,-3.0,2:59 AM
2016-05-14 06:00:00,6.0,-3.0,3:54 AM
2016-05-14 07:00:00,6.0,-3.0,4:54 AM
2016-05-14 08:00:00,6.0,-3.0,5:54 AM
2016-05-14 09:00:00,8.0,-3.0,6:54 AM
2016-05-14 10:00:00,8.0,-3.0,7:54 AM
2016-05-14 11:00:00,9.0,-3.0,8:54 AM
2016-05-14 12:00:00,9.0,-3.0,9:55 AM
2016-05-14 13:00:00,11.0,-5.0,10:52 AM
2016-05-14 14:00:00,13.0,-5.0,11:53 AM
2016-05-14 15:00:00,15.0,-4.0,12:55 PM
2016-05-14 16:00:00,16.0,-4.0,1:52 PM
2016-05-14 17:00:00,17.0,-3.0,2:55 PM
2016-05-14 18:00:00,18.0,-4.0,3:53 PM
2016-05-14 19:00:00,19.0,-4.0,4:55 PM
2016-05-14 20:00:00,19.0,-4.0,5:55 PM
2016-05-14 21:00:00,18.3,-2.2,6:51 PM
2016-05-14 22:00:00,17.8,-1.7,7:51 PM
2016-05-14 23:00:00,16.7,-1.1,8:51 PM
2016-05-15 00:00:00,16.1,0.0,9:51 PM
2016-05-15 01:00:00,15.6,0.6,10:51 PM
2016-05-15 02:00:00,16.1,0.0,11:51 PM
2016-05-15 03:00:00,14.4,0.6,12:51 AM
2016-05-15 04:00:00,13.9,0.6,1:51 AM
2016-05-15 05:00:00,13.0,2.0,2:51 AM
2016-05-15 06:00:00,13.0,1.0,3:51 AM
2016-05-15 07:00:00,13.0,1.0,4:51 AM
2016-05-15 08:00:00,13.0,2.0,5:51 AM
2016-05-15 09:00:00,13.0,2.0,6:51 AM
2016-05-15 10:00:00,14.0,4.0,7:52 AM
2016-05-15 11:00:00,15.0,4.0,8:52 AM
2016-05-15 12:00:00,16.0,4.0,9:52 AM
2016-05-15 13:00:00,17.0,4.0,10:52 AM
2016-05-15 14:00:00,16.0,5.0,11:52 AM
2016-05-15 15:00:00,18.0,4.0,12:52 PM
2016-05-15 16:00:00,18.0,2.0,1:52 PM
2016-05-15 17:00:00,17.0,1.0,2:54 PM
2016-05-15 18:00:00,15.6,7.2,3:51 PM
2016-05-15 19:00:00,15.6,7.8,4:51 PM
2016-05-15 20:00:00,14.4,7.8,5:51 PM
2016-05-15 21:00:00,14.4,8.9,6:51 PM
2016-05-15 22:00:00,13.3,7.8,7:51 PM
2016-05-15 23:00:00,13.3,7.8,8:51 PM
2016-05-16 00:00:00,13.0,9.0,9:55 PM
2016-05-16 01:00:00,13.0,9.0,10:55 PM
2016-05-16 02:00:00,13.0,9.0,11:55 PM
2016-05-16 03:00:00,11.0,9.0,12:55 AM
2016-05-16 04:00:00,12.0,9.0,1:55 AM
2016-05-16 05:00:00,11.0,9.0,2:55 AM
2016-05-16 06:00:00,11.0,8.0,3:51 AM
2016-05-16 07:00:00,12.0,5.0,4:53 AM
2016-05-16 08:00:00,12.0,3.0,5:52 AM
2016-05-16 09:00:00,12.0,3.0,6:53 AM
2016-05-16 10:00:00,13.0,3.0,7:53 AM
2016-05-16 11:00:00,14.0,3.0,8:53 AM
2016-05-16 12:00:00,15.0,2.0,9:53 AM
2016-05-16 13:00:00,16.0,2.0,10:53 AM
2016-05-16 14:00:00,17.0,1.0,11:53 AM
2016-05-16 15:00:00,18.0,1.0,12:53 PM
2016-05-16 16:00:00,20.0,1.0,1:53 PM
2016-05-16 17:00:00,19.0,2.0,2:54 PM
2016-05-16 18:00:00,18.0,2.0,3:53 PM
2016-05-16 19:00:00,17.0,3.0,4:54 PM
2016-05-16 20:00:00,15.0,3.0,5:54 PM
2016-05-16 21:00:00,14.4,3.3,6:51 PM
2016-05-16 22:00:00,14.4,3.9,7:51 PM
2016-05-16 23:00:00,13.9,3.3,8:51 PM
2016-05-17 00:00:00,13.9,4.4,9:51 PM
2016-05-17 01:00:00,12.8,7.2,10:51 PM
2016-05-17 02:00:00,12.8,6.1,11:51 PM
2016-05-17 03:00:00,12.8,5.6,12:51 AM
2016-05-17 04:00:00,12.8,4.4,1:51 AM
2016-05-17 05:00:00,12.8,5.0,2:51 AM
2016-05-17 06:00:00,12.8,5.0,3:51 AM
2016-05-17 07:00:00,12.8,3.9,4:51 AM
2016-05-17 08:00:00,12.8,5.0,5:51 AM
2016-05-17 09:00:00,13.9,5.6,6:51 AM
2016-05-17 10:00:00,14.4,6.1,7:51 AM
2016-05-17 11:00:00,15.6,6.1,8:51 AM
2016-05-17 12:00:00,16.7,5.6,9:51 AM
2016-05-17 13:00:00,18.9,5.0,10:51 AM
2016-05-17 14:00:00,19.4,3.3,11:51 AM
2016-05-17 15:00:00,21.7,3.9,12:51 PM
2016-05-17 16:00:00,20.6,3.9,1:51 PM
2016-05-17 17:00:00,20.0,6.1,2:51 PM
2016-05-17 18:00:00,18.3,7.2,3:51 PM
2016-05-17 19:00:00,17.8,5.6,4:51 PM
2016-05-17 20:00:00,17.2,5.0,5:51 PM
2016-05-17 21:00:00,17.2,4.4,6:51 PM
2016-05-17 22:00:00,15.6,4.4,7:51 PM
2016-05-17 23:00:00,14.4,5.6,8:51 PM
2016-05-18 00:00:00,13.9,6.1,9:51 PM
2016-05-18 01:00:00,13.9,7.2,10:51 PM
2016-05-18 02:00:00,15.0,5.6,11:51 PM
2016-05-18 03:00:00,15.0,3.9,12:51 AM
2016-05-18 04:00:00,14.4,2.8,1:51 AM
2016-05-18 05:00:00,14.4,2.8,2:51 AM
2016-05-18 06:00:00,14.4,2.2,3:51 AM
2016-05-18 07:00:00,12.2,3.9,4:51 AM
2016-05-18 08:00:00,12.2,2.8,5:51 AM
2016-05-18 09:00:00,12.8,3.3,6:51 AM
2016-05-18 10:00:00,13.9,4.4,7:51 AM
2016-05-18 11:00:00,15.0,4.4,8:51 AM
2016-05-18 12:00:00,17.8,3.9,9:51 AM
2016-05-18 13:00:00,19.4,5.0,10:51 AM
2016-05-18 14:00:00,21.1,4.4,11:51 AM
